time,open,high,low,close,vwap,volume,count
2025-12-12 13:01:00,139.44,139.46,139.42,139.46,139.43,19.3922762,8
2025-12-12 13:02:00,139.55,139.56,139.5,139.5,139.55,49.69096796,6
2025-12-12 13:03:00,139.41,139.41,139.27,139.34,139.32,1450.96242412,23
2025-12-12 13:04:00,139.36,139.36,139.29,139.3,139.29,26.40744686,6
2025-12-12 13:05:00,139.36,139.36,139.27,139.32,139.32,46.39852909,17
2025-12-12 13:06:00,139.33,139.4,139.33,139.4,139.39,10.58978412,6
2025-12-12 13:07:00,139.45,139.5,139.37,139.4,139.39,58.55095874,22
2025-12-12 13:08:00,139.43,139.43,139.43,139.43,139.43,0.18851,2
2025-12-12 13:09:00,139.43,139.43,139.34,139.34,139.39,36.10816531,13
2025-12-12 13:10:00,139.36,139.36,139.29,139.29,139.33,5.57376793,8
2025-12-12 13:11:00,139.32,139.36,139.32,139.36,139.32,14.66876314,11
2025-12-12 13:12:00,139.4,139.42,139.38,139.42,139.39,158.52630393,8
2025-12-12 13:13:00,139.45,139.45,139.38,139.41,139.42,85.23117919,12
2025-12-12 13:14:00,139.44,139.45,139.43,139.43,139.44,3.59155376,7
2025-12-12 13:15:00,139.39,139.45,139.2,139.2,139.3,82.46097802,14
2025-12-12 13:16:00,139.22,139.22,139.14,139.14,139.2,20.50925554,10
2025-12-12 13:17:00,139.13,139.31,139.13,139.29,139.22,21.17890752,12
2025-12-12 13:18:00,139.26,139.48,139.26,139.42,139.42,3.80166818,13
2025-12-12 13:19:00,139.39,139.46,139.36,139.44,139.37,18.5070136,11
2025-12-12 13:20:00,139.43,139.52,139.43,139.52,139.43,57.76413237,13
2025-12-12 13:21:00,139.51,139.56,139.51,139.56,139.54,18.15097113,10
2025-12-12 13:22:00,139.56,139.57,139.5,139.5,139.54,39.77980017,22
2025-12-12 13:23:00,139.51,139.51,139.42,139.43,139.43,408.5443906,13
2025-12-12 13:24:00,139.46,139.46,139.32,139.37,139.34,64.08705769,11
2025-12-12 13:25:00,139.33,139.42,139.31,139.35,139.32,88.08776471,15
2025-12-12 13:26:00,139.27,139.32,139.17,139.32,139.22,4.55814761,6
2025-12-12 13:27:00,139.28,139.31,139.23,139.27,139.26,45.14055834,11
2025-12-12 13:28:00,139.25,139.29,139.2,139.2,139.26,9.20073996,6
2025-12-12 13:29:00,139.19,139.19,139.17,139.17,139.17,19.35130791,4
2025-12-12 13:30:00,139.19,139.27,139.18,139.21,139.25,1.03979,6
2025-12-12 13:31:00,139.24,139.28,139.2,139.2,139.21,11.22632715,8
2025-12-12 13:32:00,139.19,139.19,139.05,139.05,139.07,64.72535384,12
2025-12-12 13:33:00,139.07,139.37,139.07,139.37,139.14,593.07619401,17
2025-12-12 13:34:00,139.37,139.48,139.37,139.43,139.39,79.20471011,15
2025-12-12 13:35:00,139.48,139.48,139.39,139.4,139.41,149.36651218,11
2025-12-12 13:36:00,139.37,139.41,139.37,139.41,139.37,125.53572844,5
2025-12-12 13:37:00,139.42,139.42,139.32,139.32,139.34,105.85370834,24
2025-12-12 13:38:00,139.32,139.44,139.32,139.42,139.39,3.20704128,11
2025-12-12 13:39:00,139.44,139.44,139.32,139.32,139.36,282.65899591,10
2025-12-12 13:40:00,139.35,139.4,139.35,139.38,139.38,0.49148333,5
2025-12-12 13:41:00,139.36,139.37,139.32,139.32,139.34,12.74138104,15
2025-12-12 13:42:00,139.31,139.36,139.31,139.36,139.33,0.94128,6
2025-12-12 13:43:00,139.3,139.3,139.16,139.21,139.19,18.36587951,13
2025-12-12 13:44:00,139.24,139.24,139.17,139.19,139.2,80.2818514,10
2025-12-12 13:45:00,139.2,139.2,139.16,139.16,139.17,10.57777886,11
2025-12-12 13:46:00,139.22,139.23,139.2,139.21,139.21,49.21201214,10
2025-12-12 13:47:00,139.2,139.2,139.04,139.05,139.07,733.19449303,23
2025-12-12 13:48:00,139.15,139.15,139.08,139.14,139.13,1.51736015,6
2025-12-12 13:49:00,139.18,139.21,139.07,139.08,139.11,0.71962086,7
2025-12-12 13:50:00,139.07,139.07,138.91,138.91,139.04,114.29243993,22
2025-12-12 13:51:00,138.9,138.95,138.78,138.78,138.82,86.64172166,25
2025-12-12 13:52:00,138.77,138.88,138.77,138.88,138.84,134.78098485,11
2025-12-12 13:53:00,138.82,138.88,138.82,138.83,138.83,5.4282641,6
2025-12-12 13:54:00,138.88,138.88,138.85,138.85,138.86,1.99732889,6
2025-12-12 13:55:00,138.94,138.95,138.94,138.95,138.94,0.32997,4
2025-12-12 13:56:00,138.95,139.04,138.94,139.04,138.98,12.0641853,13
2025-12-12 13:57:00,139.03,139.04,139.03,139.04,139.03,4.2983,4
2025-12-12 13:58:00,139.04,139.04,138.97,138.99,139.02,462.66857775,15
2025-12-12 13:59:00,138.95,139.01,138.94,139.01,138.96,14.35251621,8
2025-12-12 14:00:00,139.01,139.01,138.93,138.94,138.97,9.69034832,23
2025-12-12 14:01:00,138.97,138.97,138.95,138.96,138.95,27.45381597,12
2025-12-12 14:02:00,138.96,138.96,138.91,138.95,138.94,39.80590202,13
2025-12-12 14:03:00,138.95,138.95,138.91,138.94,138.92,3.73602945,11
2025-12-12 14:04:00,138.92,139.02,138.92,139.02,138.99,42.45922542,15
2025-12-12 14:05:00,139.06,139.06,138.94,138.95,139.01,76.75097117,15
2025-12-12 14:06:00,138.95,139.05,138.95,139.02,138.99,36.37072015,6
2025-12-12 14:07:00,138.97,138.97,138.97,138.97,138.97,14.73771531,2
2025-12-12 14:08:00,139.01,139.01,138.93,138.94,138.99,7.59707311,5
2025-12-12 14:09:00,138.91,138.91,138.82,138.82,138.86,19.6805462,9
2025-12-12 14:10:00,138.76,138.8,138.76,138.8,138.76,12.28562023,3
2025-12-12 14:11:00,138.81,138.81,138.71,138.71,138.72,568.17656662,31
2025-12-12 14:12:00,138.72,138.78,138.7,138.7,138.75,252.177887,15
2025-12-12 14:13:00,138.7,138.7,138.65,138.68,138.68,19.45138111,13
2025-12-12 14:14:00,138.66,138.8,138.66,138.8,138.69,2.79235248,9
2025-12-12 14:15:00,138.78,138.78,138.77,138.77,138.77,3.45899309,5
2025-12-12 14:16:00,138.76,138.9,138.76,138.9,138.85,6.60879638,15
2025-12-12 14:17:00,138.85,138.98,138.85,138.98,138.9,17.27280657,19
2025-12-12 14:18:00,138.98,138.99,138.98,138.99,138.98,33.98777533,12
2025-12-12 14:19:00,138.98,139.23,138.98,139.22,139.2,1368.89178416,27
2025-12-12 14:20:00,139.2,139.22,139.2,139.21,139.2,3.61406902,13
2025-12-12 14:21:00,139.2,139.29,139.19,139.29,139.25,1.40950582,6
2025-12-12 14:22:00,139.29,139.29,139.07,139.1,139.17,12.18993207,17
2025-12-12 14:23:00,139.09,139.14,139.06,139.14,139.13,111.38279423,11
2025-12-12 14:24:00,139.17,139.18,138.98,138.98,139.07,9.90484009,12
2025-12-12 14:25:00,138.95,138.99,138.87,138.9,138.93,6.75851515,13
2025-12-12 14:26:00,138.85,138.85,138.7,138.7,138.75,18.42731,15
2025-12-12 14:27:00,138.66,138.81,138.62,138.76,138.65,210.69788601,17
2025-12-12 14:28:00,138.71,138.84,138.71,138.82,138.82,43.34185503,8
2025-12-12 14:29:00,138.75,138.86,138.75,138.86,138.79,148.96967893,14
2025-12-12 14:30:00,138.93,139.01,138.77,138.82,138.86,32.18220171,32
2025-12-12 14:31:00,138.76,139.21,138.65,139.21,138.76,1674.8094209,102
2025-12-12 14:32:00,139.06,139.3,139.0,139.28,139.28,85.62971606,26
2025-12-12 14:33:00,139.27,139.27,139.09,139.15,139.17,4.02481206,14
2025-12-12 14:34:00,139.11,139.25,139.08,139.08,139.13,7.13554794,14
2025-12-12 14:35:00,139.06,139.06,138.93,139.04,139.0,187.9096108,28
2025-12-12 14:36:00,139.06,139.42,139.01,139.39,139.37,654.59941568,27
2025-12-12 14:37:00,139.43,139.78,139.38,139.48,139.61,9459.27751157,155
2025-12-12 14:38:00,139.47,139.52,139.4,139.4,139.44,1129.03703268,22
2025-12-12 14:39:00,139.38,139.38,139.13,139.13,139.34,2073.00238435,32
2025-12-12 14:40:00,139.06,139.16,139.02,139.15,139.03,59.38122166,19
2025-12-12 14:41:00,139.17,139.18,138.82,139.15,139.05,3343.0117888,71
2025-12-12 14:42:00,139.16,139.18,138.92,138.92,138.99,132.00680861,25
2025-12-12 14:43:00,138.91,138.98,138.85,138.86,138.89,144.95930216,42
2025-12-12 14:44:00,138.87,139.05,138.86,139.05,138.87,11.13309659,8
2025-12-12 14:45:00,138.98,139.02,138.74,138.74,138.96,87.54442324,10
2025-12-12 14:46:00,138.75,138.86,138.72,138.86,138.84,471.33928872,61
2025-12-12 14:47:00,138.85,139.03,138.74,139.03,138.85,107.13701026,18
2025-12-12 14:48:00,138.85,138.86,138.53,138.64,138.74,176.60229808,16
2025-12-12 14:49:00,138.7,138.7,138.43,138.43,138.5,20.46020072,9
2025-12-12 14:50:00,138.44,138.44,138.29,138.32,138.32,120.776588,13
2025-12-12 14:51:00,138.23,138.41,138.12,138.36,138.22,44.47479753,32
2025-12-12 14:52:00,138.43,138.58,138.43,138.58,138.48,22.25968084,17
2025-12-12 14:53:00,138.43,138.51,138.32,138.51,138.4,3.73049019,8
2025-12-12 14:54:00,138.51,138.66,138.51,138.66,138.58,2.68194978,13
2025-12-12 14:55:00,138.65,138.65,138.42,138.46,138.57,7.28220641,10
2025-12-12 14:56:00,138.41,138.57,138.41,138.57,138.55,197.65440547,10
2025-12-12 14:57:00,138.64,138.72,138.63,138.68,138.67,5.3006407,14
2025-12-12 14:58:00,138.67,138.68,138.67,138.68,138.67,1.09169,2
2025-12-12 14:59:00,138.66,138.69,138.55,138.55,138.65,18.75520791,9
2025-12-12 15:00:00,138.53,138.53,138.08,138.08,138.26,46.33258428,24
2025-12-12 15:01:00,138.07,138.1,137.75,138.1,137.81,1906.38772515,55
2025-12-12 15:02:00,138.11,138.17,137.86,138.06,137.97,77.96405388,38
2025-12-12 15:03:00,137.96,137.98,137.95,137.95,137.97,880.31831965,11
2025-12-12 15:04:00,137.94,137.94,137.65,137.67,137.7,178.79003728,26
2025-12-12 15:05:00,137.76,137.76,137.6,137.73,137.6,783.25559446,24
2025-12-12 15:06:00,137.65,137.75,137.52,137.7,137.65,44.44205082,15
2025-12-12 15:07:00,137.7,137.7,137.22,137.22,137.38,463.52898322,31
2025-12-12 15:08:00,137.25,137.31,137.24,137.29,137.29,11.06410404,10
2025-12-12 15:09:00,137.31,137.36,136.85,137.09,136.94,8281.4019497,119
2025-12-12 15:10:00,137.12,137.21,137.08,137.13,137.11,1092.68335806,26
