Ticker,Date,Open,High,Low,Close,Volume
QGMD,2020-10-05,2.3850,2.3850,2.2560,2.2690,10457053
QGMD,2020-10-06,2.2900,2.2900,2.2100,2.2360,5512933
QGMD,2020-10-07,2.2580,2.2890,2.2200,2.2550,1791435
QGMD,2020-10-08,2.2750,2.2750,2.2140,2.2570,1702243
QGMD,2020-10-11,2.2300,2.2500,2.2190,2.2280,3961957
QGMD,2020-10-12,2.2210,2.2310,2.2000,2.2120,886649
QGMD,2020-10-13,2.2090,2.2250,2.1900,2.2010,1811510
QGMD,2020-10-14,2.1980,2.1990,2.1530,2.1650,1703365
QGMD,2020-10-15,2.1640,2.1650,2.1360,2.1550,1549935
QGMD,2020-10-18,2.1680,2.1830,2.0000,2.0500,4771216
QGMD,2020-10-19,2.0660,2.1490,2.0050,2.0970,3974132
QGMD,2020-10-20,2.1000,2.1200,2.0400,2.0600,3203491
QGMD,2020-10-21,2.0850,2.0850,2.0340,2.0350,1282864
QGMD,2020-10-22,2.0500,2.0720,1.9900,2.0000,2367016
QGMD,2020-10-25,2.0010,2.0280,1.8000,1.8000,3370139
QGMD,2020-10-26,1.6900,1.8450,1.6200,1.8450,12996276
QGMD,2020-10-27,1.8510,1.8510,1.7040,1.8290,3226228
QGMD,2020-10-28,1.8290,1.8470,1.6600,1.7210,2483943
QGMD,2020-10-29,1.6500,1.6990,1.5500,1.6140,4536300
QGMD,2020-11-01,1.5500,1.5890,1.4530,1.4530,6295981
QGMD,2020-11-02,1.4010,1.5200,1.3240,1.4940,5121051
QGMD,2020-11-03,1.5290,1.5830,1.4510,1.5400,4795084
QGMD,2020-11-04,1.5760,1.6170,1.5400,1.5600,4386039
QGMD,2020-11-05,1.5880,1.6160,1.5410,1.6060,5217615
QGMD,2020-11-08,1.6350,1.7660,1.6350,1.7660,11933624
QGMD,2020-11-09,1.8220,1.9420,1.8180,1.9420,11315311
QGMD,2020-11-10,2.0660,2.1210,1.7480,1.8900,24174810
QGMD,2020-11-11,1.8900,1.9130,1.8200,1.8400,6441611
QGMD,2020-11-12,1.8450,1.8700,1.8000,1.8480,2206827
QGMD,2020-11-15,1.8800,1.9400,1.8430,1.8800,5099014
QGMD,2020-11-16,1.8980,1.8980,1.8560,1.8600,1608816
QGMD,2020-11-17,1.8600,1.8600,1.7800,1.7930,3157394
QGMD,2020-11-18,1.7960,1.8140,1.7140,1.7780,1228393
QGMD,2020-11-19,1.7960,1.7960,1.7200,1.7430,2940200
QGMD,2020-11-22,1.7350,1.7490,1.7010,1.7120,734486
QGMD,2020-11-23,1.7310,1.8450,1.7180,1.8400,6100779
QGMD,2020-11-24,1.8620,1.8770,1.8150,1.8360,4641226
QGMD,2020-11-25,1.8210,1.8550,1.7900,1.8000,4156589
QGMD,2020-11-26,1.8060,1.8130,1.7260,1.7540,1185934
QGMD,2020-11-29,1.7600,1.8170,1.7210,1.7210,1016357
QGMD,2020-11-30,1.7400,1.7760,1.7150,1.7410,1725088
QGMD,2020-12-01,1.7410,1.9150,1.7410,1.9150,20667788
QGMD,2020-12-02,1.9800,2.1060,1.9560,2.0000,50385256
QGMD,2020-12-03,2.0000,2.0780,1.9500,2.0200,13443106
QGMD,2020-12-06,2.0390,2.1800,2.0230,2.1690,22773796
QGMD,2020-12-07,2.2010,2.2800,2.0610,2.1500,18255050
QGMD,2020-12-08,2.1500,2.1700,2.0500,2.1500,10611835
QGMD,2020-12-09,2.1800,2.3100,2.1800,2.2440,24567168
QGMD,2020-12-10,2.2400,2.2700,2.1800,2.1800,7645293
QGMD,2020-12-13,2.2000,2.2080,2.1220,2.1640,2718317
QGMD,2020-12-14,2.1700,2.1790,2.0990,2.1000,3086923
QGMD,2020-12-15,2.0540,2.1200,2.0500,2.0720,3330822
QGMD,2020-12-16,2.0920,2.1700,2.0500,2.1260,9496641
QGMD,2020-12-20,2.1590,2.3000,2.1310,2.2750,18826956
QGMD,2020-12-21,2.3100,2.3100,2.2010,2.2160,16710725
QGMD,2020-12-22,2.2600,2.2800,2.2000,2.2690,11064157
QGMD,2020-12-23,2.2970,2.2980,2.2400,2.2420,6361729
QGMD,2020-12-24,2.2440,2.3100,2.2430,2.2970,12294726
QGMD,2020-12-27,2.2990,2.3380,2.2700,2.2800,5567458
QGMD,2020-12-28,2.2750,2.2980,2.2120,2.2740,1887233
QGMD,2020-12-29,2.2740,2.2880,2.2400,2.2530,832068
QGMD,2020-12-30,2.2210,2.2590,2.2210,2.2400,1294083
QGMD,2020-12-31,2.2560,2.2690,2.2270,2.2370,830204
QGMD,2021-01-03,2.2420,2.2750,2.1850,2.2230,1255277
QGMD,2021-01-04,2.2100,2.2300,2.1710,2.2000,3258432
QGMD,2021-01-05,2.2800,2.2850,2.2110,2.2150,2245906
QGMD,2021-01-06,2.2160,2.2390,2.1830,2.1880,1629581
QGMD,2021-01-07,2.1880,2.2850,2.1100,2.2800,7970010
QGMD,2021-01-10,2.2610,2.3920,2.2610,2.3510,14774710
QGMD,2021-01-11,2.3650,2.3800,2.3160,2.3400,4134015
QGMD,2021-01-12,2.3580,2.4420,2.3450,2.4000,19280094
QGMD,2021-01-13,2.4010,2.4170,2.3340,2.3530,5535031
QGMD,2021-01-14,2.3500,2.3920,2.3060,2.3800,3119203
QGMD,2021-01-17,2.3840,2.3890,2.3500,2.3600,1697298
QGMD,2021-01-18,2.3650,2.5960,2.3650,2.5960,19734218
QGMD,2021-01-19,2.6700,2.8550,2.6700,2.8550,20693094
QGMD,2021-01-20,2.9100,3.1400,2.9000,3.1400,22710302
QGMD,2021-01-21,3.1700,3.4000,3.0000,3.2210,40411448
QGMD,2021-01-24,3.3150,3.3150,3.2020,3.2030,10630253
QGMD,2021-01-25,3.2100,3.3050,3.2050,3.2500,8149243
QGMD,2021-01-26,3.2100,3.2490,3.2020,3.2030,4124913
QGMD,2021-01-27,3.2030,3.2030,3.1150,3.1780,6420561
QGMD,2021-01-28,3.1810,3.2980,3.1050,3.2100,7310672
QGMD,2021-01-31,3.2500,3.2500,3.2200,3.2250,1490474
QGMD,2021-02-01,3.2230,3.2850,3.2230,3.2680,4718725
QGMD,2021-02-02,3.2890,3.2990,3.2450,3.2600,3570942
QGMD,2021-02-03,3.2600,3.2990,3.2600,3.2730,1576598
QGMD,2021-02-04,3.2800,3.3900,2.9470,3.0000,15603906
QGMD,2021-02-07,2.9050,3.0900,2.8920,2.9300,8894366
QGMD,2021-02-08,2.9110,2.9940,2.9110,2.9700,3801038
QGMD,2021-02-10,3.0000,3.2600,2.9260,3.2360,9455164
QGMD,2021-02-11,3.2360,3.2890,3.1820,3.2200,4256999
QGMD,2021-02-14,3.2300,3.2900,3.2200,3.2590,4332702
QGMD,2021-02-15,3.2800,3.2890,3.2300,3.2720,9350312
QGMD,2021-02-16,3.2860,3.3100,3.2550,3.3000,9330048
QGMD,2021-02-17,3.3000,3.3330,3.2500,3.2710,22341570
QGMD,2021-02-18,3.2950,3.2950,3.2700,3.2790,1918681
QGMD,2021-02-21,3.3300,3.4000,3.2000,3.2330,17995704
QGMD,2021-02-22,3.1060,3.2490,2.9100,3.0420,4539771
QGMD,2021-02-23,3.1240,3.1780,2.9350,3.0400,1274104
QGMD,2021-02-24,3.0650,3.0650,2.9580,2.9950,999028
QGMD,2021-02-25,2.9100,3.1650,2.9100,3.0980,5362547
QGMD,2021-02-28,3.0750,3.1380,3.0410,3.0620,2064127
QGMD,2021-03-01,3.0440,3.1400,3.0440,3.0950,2846074
QGMD,2021-03-02,3.1290,3.1290,2.9860,3.0240,3319657
QGMD,2021-03-03,3.0450,3.1590,2.9610,3.0990,7133600
QGMD,2021-03-04,3.1000,3.1300,3.0420,3.0880,1760478
QGMD,2021-03-08,3.0880,3.1000,3.0030,3.0500,1630610
QGMD,2021-03-09,3.0780,3.0780,2.9350,2.9910,2955076
QGMD,2021-03-10,2.9640,3.0590,2.9120,3.0280,1526403
QGMD,2021-03-11,3.0400,3.0400,2.9600,3.0000,1278715
QGMD,2021-03-14,2.9800,3.0000,2.9330,2.9710,660126
QGMD,2021-03-15,2.9620,3.0100,2.9620,2.9900,702560
QGMD,2021-03-16,2.9740,3.0510,2.9400,2.9850,1485006
QGMD,2021-03-17,2.9800,2.9970,2.9510,2.9650,536963
QGMD,2021-03-18,2.9550,2.9890,2.9490,2.9720,1013830
QGMD,2021-03-21,2.9710,2.9710,2.9130,2.9300,930382
QGMD,2021-03-22,2.9300,2.9650,2.8560,2.9000,2103457
QGMD,2021-03-23,2.8780,2.9420,2.8780,2.9000,649636
QGMD,2021-03-24,2.8600,2.9190,2.8580,2.8830,847740
QGMD,2021-03-25,2.8580,3.1430,2.8580,3.0990,10553525
QGMD,2021-03-28,3.0990,3.1410,3.0670,3.0690,5052563
QGMD,2021-03-29,3.0690,3.0980,2.9770,3.0140,3545871
QGMD,2021-03-30,3.0140,3.0140,2.9500,2.9600,2525057
QGMD,2021-03-31,2.9720,2.9850,2.9500,2.9530,2350597
QGMD,2021-04-01,2.9530,2.9890,2.8920,2.9030,5108317
QGMD,2021-04-04,2.7200,2.9490,2.7200,2.8300,10230472
QGMD,2021-04-05,2.8600,2.8770,2.6500,2.8200,3712705
QGMD,2021-04-06,2.8020,2.8480,2.7530,2.7830,1963475
QGMD,2021-04-07,2.7900,2.8400,2.7510,2.7990,1890975
QGMD,2021-04-08,2.7660,2.8340,2.7660,2.8100,2622377
QGMD,2021-04-11,2.8100,2.9150,2.7780,2.8660,6567913
QGMD,2021-04-12,2.8660,2.8900,2.8010,2.8250,3390609
QGMD,2021-04-13,2.8270,2.8480,2.7000,2.7990,2697839
QGMD,2021-04-14,2.7990,2.8700,2.7710,2.8390,2717495
QGMD,2021-04-15,2.8550,2.8880,2.8000,2.8020,2205510
QGMD,2021-04-18,2.8000,2.8500,2.7640,2.7840,810779
QGMD,2021-04-19,2.8250,2.8500,2.7910,2.8500,5031378
QGMD,2021-04-20,2.8610,2.9890,2.8610,2.9470,13107041
QGMD,2021-04-21,2.9800,2.9990,2.9520,2.9790,3249870
QGMD,2021-04-22,2.9830,3.0000,2.9620,3.0000,3981498
QGMD,2021-04-25,3.0140,3.0150,2.9710,2.9710,3297029
QGMD,2021-04-26,2.9700,2.9700,2.9210,2.9350,2859688
QGMD,2021-04-27,2.9350,2.9600,2.8000,2.9160,2176839
QGMD,2021-04-28,2.8830,2.9300,2.8700,2.9120,1171429
QGMD,2021-04-29,2.8820,2.9100,2.8730,2.8900,1404847
QGMD,2021-05-02,2.8610,2.8890,2.8220,2.8540,758590
QGMD,2021-05-03,2.8540,2.8690,2.8230,2.8410,442485
QGMD,2021-05-04,2.8500,2.8680,2.8210,2.8300,572601
QGMD,2021-05-05,2.8280,2.8400,2.7600,2.8100,440840
QGMD,2021-05-06,2.8470,2.8470,2.7660,2.8200,853862
QGMD,2021-05-09,2.8350,2.8450,2.7840,2.7980,586176
QGMD,2021-05-10,2.7820,2.8900,2.7820,2.8200,2252329
QGMD,2021-05-11,2.8120,2.8500,2.8000,2.8030,2144871
QGMD,2021-05-17,2.8420,2.8420,2.7750,2.7810,1222926
QGMD,2021-05-18,2.7900,2.8240,2.7670,2.7800,1812106
QGMD,2021-05-19,2.7710,2.7970,2.7670,2.7680,440797
QGMD,2021-05-20,2.7900,2.7900,2.7470,2.7680,469360
QGMD,2021-05-23,2.7300,2.7850,2.7160,2.7740,959016
QGMD,2021-05-24,2.7330,2.7720,2.6880,2.7220,2483786
QGMD,2021-05-25,2.7000,2.7570,2.6550,2.6930,782599
QGMD,2021-05-26,2.6900,2.7090,2.6570,2.7050,775328
QGMD,2021-05-27,2.7250,2.8480,2.6650,2.7900,6004997
QGMD,2021-05-30,2.8200,2.8330,2.7800,2.7990,1206577
QGMD,2021-05-31,2.7680,2.8000,2.7600,2.7700,655032
QGMD,2021-06-01,2.7400,2.7860,2.7250,2.7260,2732633
QGMD,2021-06-02,2.7180,2.7650,2.7180,2.7260,776807
QGMD,2021-06-03,2.7140,2.7540,2.7000,2.7170,1516969
QGMD,2021-06-06,2.7000,2.7220,2.6710,2.7130,1631988
QGMD,2021-06-07,2.6800,2.7330,2.6790,2.6980,1562105
QGMD,2021-06-08,2.6990,2.6990,2.6280,2.6500,2667401
QGMD,2021-06-09,2.6700,2.6750,2.6120,2.6470,392601
QGMD,2021-06-10,2.6230,2.6470,2.6210,2.6310,659282
QGMD,2021-06-13,2.6890,2.6890,2.6150,2.6810,1636905
QGMD,2021-06-14,2.6970,2.7190,2.6400,2.6490,2118366
QGMD,2021-06-15,2.6490,2.6660,2.6210,2.6340,493739
QGMD,2021-06-16,2.6500,2.6620,2.6110,2.6200,1548445
QGMD,2021-06-17,2.6100,2.6480,2.5910,2.6200,1736718
QGMD,2021-06-20,2.6440,2.6600,2.6210,2.6270,1908079
QGMD,2021-06-21,2.6270,2.6440,2.3720,2.5890,2470197
QGMD,2021-06-22,2.5620,2.6050,2.5600,2.5800,855911
QGMD,2021-06-23,2.5510,2.5780,2.5220,2.5300,838456
QGMD,2021-06-24,2.5210,2.5490,2.4800,2.4800,622861
QGMD,2021-06-27,2.4810,2.5240,2.4000,2.4010,1709844
QGMD,2021-06-28,2.4030,2.4050,2.3150,2.3150,2598626
QGMD,2021-06-29,2.3650,2.5460,2.2200,2.5460,10511667
QGMD,2021-06-30,2.5970,2.7980,2.5120,2.7420,13336494
QGMD,2021-07-01,2.7620,2.7940,2.6800,2.7390,4872193
QGMD,2021-07-04,2.7740,2.8480,2.7200,2.8360,4868864
QGMD,2021-07-05,2.9000,2.9350,2.8370,2.8690,4336932
QGMD,2021-07-06,2.8720,2.9400,2.8720,2.9130,6557725
QGMD,2021-07-07,2.9020,2.9200,2.8880,2.8880,6265995
QGMD,2021-07-08,2.8750,2.8910,2.8030,2.8300,2298641
QGMD,2021-07-11,2.8280,2.8280,2.7500,2.7680,1111286
QGMD,2021-07-12,2.7550,2.8140,2.7200,2.7390,1025010
QGMD,2021-07-13,2.7390,2.7500,2.7000,2.7000,2053627
QGMD,2021-07-14,2.7480,2.7480,2.6700,2.6770,2165873
QGMD,2021-07-15,2.6770,2.8350,2.6300,2.7500,4289609
QGMD,2021-07-25,2.7260,2.8740,2.7260,2.8300,3971161
QGMD,2021-07-26,2.8590,2.8590,2.8000,2.8000,1463809
QGMD,2021-07-27,2.7400,2.8550,2.7370,2.7600,1197170
QGMD,2021-07-28,2.7770,2.7770,2.7110,2.7400,443026
QGMD,2021-07-29,2.7200,2.7900,2.7000,2.7150,468480
QGMD,2021-08-01,2.7470,2.7780,2.6300,2.7530,1159409
QGMD,2021-08-02,2.7120,2.8500,2.6680,2.8270,4252499
QGMD,2021-08-03,2.8410,2.9650,2.8400,2.9300,6645240
QGMD,2021-08-04,2.9630,3.0190,2.9500,2.9730,7202146
QGMD,2021-08-05,2.9740,3.0440,2.9730,3.0190,9473537
QGMD,2021-08-08,3.0190,3.0250,2.9850,3.0190,4992425
QGMD,2021-08-09,3.0370,3.0400,2.9830,3.0190,5862292
QGMD,2021-08-10,3.0450,3.0450,2.9900,2.9990,814509
QGMD,2021-08-11,2.9570,2.9990,2.8500,2.9000,2207401
QGMD,2021-08-12,2.9290,2.9290,2.8000,2.8240,1598117
QGMD,2021-08-15,2.8260,2.8480,2.7810,2.7990,2035475
QGMD,2021-08-16,2.7990,2.8300,2.7110,2.7680,1016441
QGMD,2021-08-17,2.7570,2.8200,2.7300,2.7790,4254469
QGMD,2021-08-18,2.8050,2.8320,2.7580,2.8070,1788739
QGMD,2021-08-19,2.8070,2.8250,2.7660,2.7760,397164
QGMD,2021-08-22,2.7720,2.7980,2.7310,2.7600,484691
QGMD,2021-08-23,2.7860,2.7860,2.7300,2.7310,1751811
QGMD,2021-08-24,2.7230,2.7800,2.7120,2.7600,1551457
QGMD,2021-08-25,2.7790,2.9570,2.7520,2.8920,8171206
QGMD,2021-08-26,2.8800,2.9210,2.8400,2.8580,3011938
QGMD,2021-08-29,2.8130,2.8950,2.8100,2.8500,2621374
QGMD,2021-08-30,2.8550,2.9900,2.8550,2.9600,7686628
QGMD,2021-08-31,2.9610,3.0880,2.9610,3.0450,8085883
QGMD,2021-09-01,3.0450,3.0590,3.0020,3.0070,3624199
QGMD,2021-09-02,3.0200,3.0580,2.9620,2.9620,5668716
QGMD,2021-09-05,2.9620,2.9900,2.9510,2.9810,1113144
QGMD,2021-09-06,2.9810,3.0700,2.9600,3.0610,6020148
QGMD,2021-09-07,3.0350,3.0900,3.0350,3.0590,5763885
QGMD,2021-09-08,3.0590,3.0590,2.9710,2.9890,3682267
QGMD,2021-09-09,2.9770,3.0170,2.9410,2.9630,2978959
QGMD,2021-09-12,2.9620,2.9620,2.9200,2.9600,4197621
QGMD,2021-09-13,2.9600,3.0150,2.9300,3.0130,4923838
QGMD,2021-09-14,3.0120,3.0250,3.0000,3.0130,4309616
QGMD,2021-09-15,3.0490,3.0640,3.0110,3.0110,4271502
QGMD,2021-09-16,3.0050,3.0430,3.0040,3.0270,1480401
QGMD,2021-09-19,3.0400,3.0400,2.9770,3.0000,2341750
QGMD,2021-09-20,3.0000,3.0170,2.9990,3.0010,798173
QGMD,2021-09-21,3.0000,3.0280,3.0000,3.0000,328979
QGMD,2021-09-22,3.0440,3.0440,2.9800,3.0100,911892
QGMD,2021-09-23,2.9920,3.1000,2.9900,3.1000,4631429
QGMD,2021-09-26,3.1100,3.1480,3.0900,3.1000,4738798
QGMD,2021-09-27,3.0750,3.1000,3.0450,3.0500,2598366
QGMD,2021-09-28,3.0770,3.1250,3.0560,3.1110,3664556
QGMD,2021-09-29,3.1420,3.1420,3.0940,3.0940,1971465
QGMD,2021-09-30,3.0970,3.1750,3.0750,3.1480,2575998
QGMD,2021-10-03,3.1200,3.1740,3.1200,3.1590,1135168
QGMD,2021-10-04,3.1640,3.2400,3.1270,3.2100,4549750
QGMD,2021-10-05,3.2000,3.2580,3.1900,3.2560,2282685
QGMD,2021-10-06,3.2640,3.2980,3.2500,3.2670,4291957
QGMD,2021-10-07,3.2350,3.3750,3.2350,3.3490,6546783
QGMD,2021-10-10,3.3600,3.4300,3.3500,3.3950,4054846
QGMD,2021-10-11,3.3950,3.4300,3.3640,3.4210,4007580
QGMD,2021-10-12,3.4500,3.7630,3.4500,3.7630,13243970
QGMD,2021-10-13,3.9000,4.1280,3.8300,3.8300,20393240
QGMD,2021-10-14,3.8520,3.9390,3.7070,3.7130,4453683
QGMD,2021-10-17,3.7240,3.9490,3.7240,3.7710,4520089
QGMD,2021-10-18,3.7200,3.7820,3.5550,3.5920,5159627
QGMD,2021-10-19,3.5920,3.6110,3.5150,3.5560,3506272
QGMD,2021-10-20,3.5320,3.5940,3.4420,3.4800,3652155
QGMD,2021-10-21,3.5000,3.5700,3.4540,3.4970,4227618
QGMD,2021-10-24,3.5380,3.5400,3.4560,3.4600,1759912
QGMD,2021-10-25,3.4360,3.4800,3.3810,3.4100,3658482
QGMD,2021-10-26,3.4700,3.4700,3.3250,3.3250,915239
QGMD,2021-10-27,3.2360,3.3690,3.2270,3.3290,2583462
QGMD,2021-10-28,3.3130,3.4690,3.3010,3.3460,2268619
QGMD,2021-10-31,3.3440,3.3700,3.2800,3.3090,2432625
QGMD,2021-11-01,3.2780,3.3630,3.2780,3.3100,1368226
QGMD,2021-11-02,3.3020,3.3490,3.2910,3.3140,1402535
QGMD,2021-11-03,3.3020,3.3730,3.3000,3.3110,2091597
QGMD,2021-11-04,3.3110,3.3470,3.3100,3.3200,485827
QGMD,2021-11-07,3.3200,3.3450,3.3010,3.3180,1199140
QGMD,2021-11-08,3.3020,3.3090,3.2320,3.2320,1159582
QGMD,2021-11-09,3.1740,3.2480,3.1730,3.2400,539579
QGMD,2021-11-10,3.2310,3.2710,3.2110,3.2400,296007
QGMD,2021-11-11,3.2360,3.2580,3.2350,3.2580,390822
QGMD,2021-11-14,3.2580,3.2580,3.2030,3.2130,654311
QGMD,2021-11-15,3.1880,3.5340,3.1880,3.4510,9991123
QGMD,2021-11-16,3.4040,3.4500,3.3560,3.4000,5762799
QGMD,2021-11-17,3.3990,3.4480,3.3210,3.3210,2631109
QGMD,2021-11-18,3.3220,3.3590,3.2820,3.3150,1417717
QGMD,2021-11-21,3.3010,3.3220,3.2470,3.2690,1131715
QGMD,2021-11-22,3.2160,3.2750,3.2160,3.2500,1180053
QGMD,2021-11-23,3.2150,3.3310,3.2150,3.2640,3381142
QGMD,2021-11-24,3.2550,3.3000,3.2300,3.2380,2133762
QGMD,2021-11-25,3.2400,3.2880,3.2060,3.2400,2337518
QGMD,2021-11-28,3.1850,3.2490,3.1510,3.2000,3733430
QGMD,2021-11-29,3.2110,3.2460,3.1880,3.2190,1997238
QGMD,2021-11-30,3.2000,3.2010,3.1610,3.1990,582771
QGMD,2021-12-01,3.1710,3.2750,3.1710,3.2320,2291931
QGMD,2021-12-02,3.2450,3.2500,3.1800,3.1900,1416205
QGMD,2021-12-05,3.1760,3.1900,3.1750,3.1800,616285
QGMD,2021-12-06,3.1720,3.3200,3.1720,3.2800,4841897
QGMD,2021-12-07,3.2840,3.3480,3.2840,3.3030,3007755
QGMD,2021-12-08,3.3140,3.3290,3.2960,3.3100,1135195
QGMD,2021-12-09,3.3380,3.3380,3.3000,3.3050,840960
QGMD,2021-12-12,3.3030,3.3300,3.2410,3.2880,841784
QGMD,2021-12-13,3.2710,3.3290,3.2710,3.2900,617053
QGMD,2021-12-14,3.2930,3.4880,3.2930,3.4000,6101276
QGMD,2021-12-15,3.3710,3.4410,3.3710,3.4060,1018275
QGMD,2021-12-16,3.4120,3.4770,3.4120,3.4440,4152865
QGMD,2021-12-20,3.4380,3.4440,3.3700,3.3950,2473550
QGMD,2021-12-21,3.3940,3.4150,3.3350,3.3550,1340188
QGMD,2021-12-22,3.3350,3.3540,3.3250,3.3440,812531
QGMD,2021-12-23,3.3300,3.3420,3.2410,3.2500,1045191
QGMD,2021-12-26,3.2590,3.2590,3.1950,3.1950,957652
QGMD,2021-12-27,3.1830,3.2350,3.1820,3.2000,1372523
QGMD,2021-12-28,3.2000,3.2000,3.1850,3.2000,656913
